Datetime,BTC-USD,ETH-USD
2023-10-01 22:49:00+00:00,27915.31640625,1732.737548828125
2023-10-01 22:50:00+00:00,27916.7734375,1732.767333984375
2023-10-01 22:51:00+00:00,27932.32421875,1733.025390625
2023-10-01 22:52:00+00:00,27936.546875,1733.6348876953125
2023-10-01 22:53:00+00:00,27970.59765625,1734.751953125
2023-10-01 22:54:00+00:00,27940.31640625,1731.3184814453125
2023-10-01 22:55:00+00:00,27942.5546875,1731.4541015625
2023-10-01 22:56:00+00:00,27948.828125,1731.8919677734375
2023-10-01 22:57:00+00:00,27944.615234375,1731.5675048828125
2023-10-01 22:58:00+00:00,27947.248046875,1732.138671875
2023-10-01 22:59:00+00:00,27959.861328125,1733.7357177734375
2023-10-01 23:00:00+00:00,27985.658203125,1734.5875244140625
2023-10-01 23:01:00+00:00,27971.80078125,1732.297607421875
2023-10-01 23:02:00+00:00,28011.380859375,1734.661376953125
2023-10-01 23:03:00+00:00,27996.69921875,1734.6224365234375
2023-10-01 23:04:00+00:00,27982.037109375,1733.4290771484375
2023-10-01 23:05:00+00:00,27956.93359375,1732.78076171875
2023-10-01 23:06:00+00:00,27954.048828125,1732.465087890625
2023-10-01 23:07:00+00:00,27984.341796875,1732.7445068359375
2023-10-01 23:08:00+00:00,27998.61328125,1732.828125
2023-10-01 23:09:00+00:00,27973.65625,1730.943603515625
2023-10-01 23:10:00+00:00,27927.876953125,1728.0341796875
2023-10-01 23:11:00+00:00,27931.892578125,1730.0889892578125
2023-10-01 23:12:00+00:00,27923.376953125,1729.94091796875
2023-10-01 23:13:00+00:00,27872.685546875,1726.823974609375
2023-10-01 23:14:00+00:00,27886.8984375,1727.5654296875
2023-10-01 23:15:00+00:00,27880.826171875,1727.80615234375
2023-10-01 23:16:00+00:00,27904.9296875,1729.1234130859375
2023-10-01 23:17:00+00:00,27896.72265625,1728.7244873046875
2023-10-01 23:18:00+00:00,27953.4921875,1731.8001708984375
2023-10-01 23:19:00+00:00,27947.609375,1731.5477294921875
2023-10-01 23:20:00+00:00,27940.025390625,1730.843994140625
2023-10-01 23:21:00+00:00,27943.193359375,1730.081298828125
2023-10-01 23:22:00+00:00,27940.89453125,1729.23828125
2023-10-01 23:23:00+00:00,27940.7734375,1729.1959228515625
2023-10-01 23:24:00+00:00,27953.2578125,1729.9898681640625
2023-10-01 23:25:00+00:00,27968.306640625,1731.7401123046875
2023-10-01 23:26:00+00:00,27942.681640625,1730.035888671875
2023-10-01 23:27:00+00:00,27938.587890625,1729.9993896484375
2023-10-01 23:28:00+00:00,27923.099609375,1728.9822998046875
2023-10-01 23:29:00+00:00,27890.23828125,1726.470703125
2023-10-01 23:30:00+00:00,27871.013671875,1725.5001220703125
2023-10-01 23:31:00+00:00,27907.2109375,1726.9085693359375
2023-10-01 23:32:00+00:00,27886.462890625,1725.41796875
2023-10-01 23:33:00+00:00,27875.19140625,1725.68603515625
2023-10-01 23:34:00+00:00,27875.40234375,1726.103271484375
2023-10-01 23:35:00+00:00,27912.126953125,1728.4869384765625
2023-10-01 23:36:00+00:00,27920.279296875,1729.0408935546875
2023-10-01 23:37:00+00:00,27919.853515625,1729.5692138671875
2023-10-01 23:38:00+00:00,27942.203125,1731.179931640625
2023-10-01 23:39:00+00:00,27932.2890625,1730.751708984375
2023-10-01 23:40:00+00:00,27938.701171875,1731.4671630859375
2023-10-01 23:41:00+00:00,27955.884765625,1732.5831298828125
2023-10-01 23:42:00+00:00,27954.4375,1732.4508056640625
2023-10-01 23:43:00+00:00,27966.630859375,1732.9302978515625
2023-10-01 23:44:00+00:00,27947.900390625,1732.194091796875
2023-10-01 23:45:00+00:00,27963.708984375,1733.406005859375
2023-10-01 23:46:00+00:00,27957.0078125,1733.28271484375
2023-10-01 23:47:00+00:00,27962.765625,1733.787841796875
2023-10-01 23:48:00+00:00,27971.814453125,1734.5599365234375
2023-10-01 23:49:00+00:00,27966.708984375,1734.4384765625
2023-10-01 23:50:00+00:00,27969.2109375,1734.5780029296875
2023-10-01 23:51:00+00:00,27980.21875,1735.0760498046875
2023-10-01 23:52:00+00:00,27978.88671875,1734.36279296875
2023-10-01 23:53:00+00:00,27973.435546875,1733.827880859375
2023-10-01 23:54:00+00:00,27971.720703125,1733.9659423828125
2023-10-01 23:55:00+00:00,27977.509765625,1734.2596435546875
2023-10-01 23:56:00+00:00,27971.607421875,1733.1202392578125
2023-10-01 23:57:00+00:00,27969.623046875,1732.7772216796875
2023-10-01 23:58:00+00:00,27983.21875,1733.6727294921875
2023-10-02 00:00:00+00:00,27976.798828125,1732.9840087890625
2023-10-02 00:01:00+00:00,27997.59375,1734.267333984375
2023-10-02 00:02:00+00:00,28016.208984375,1734.8179931640625
2023-10-02 00:03:00+00:00,28032.09375,1734.316650390625
2023-10-02 00:04:00+00:00,27986.419921875,1732.4095458984375
2023-10-02 00:05:00+00:00,27978.576171875,1732.088134765625
2023-10-02 00:06:00+00:00,27975.052734375,1731.674560546875
2023-10-02 00:07:00+00:00,27970.078125,1732.0814208984375
2023-10-02 00:08:00+00:00,27947.171875,1730.6138916015625
2023-10-02 00:09:00+00:00,27960.330078125,1731.3255615234375
2023-10-02 00:10:00+00:00,27949.8671875,1730.9764404296875
2023-10-02 00:11:00+00:00,27966.24609375,1731.179931640625
2023-10-02 00:12:00+00:00,27949.76171875,1730.0499267578125
2023-10-02 00:13:00+00:00,27957.142578125,1730.5518798828125
2023-10-02 00:14:00+00:00,27957.572265625,1730.42626953125
2023-10-02 00:15:00+00:00,27950.56640625,1729.869140625
2023-10-02 00:16:00+00:00,27952.8359375,1729.122802734375
2023-10-02 00:17:00+00:00,27943.068359375,1728.14111328125
2023-10-02 00:18:00+00:00,27952.42578125,1728.9876708984375
2023-10-02 00:19:00+00:00,27949.728515625,1729.0174560546875
2023-10-02 00:20:00+00:00,27955.20703125,1729.1019287109375
2023-10-02 00:21:00+00:00,27973.994140625,1729.79833984375
2023-10-02 00:22:00+00:00,27967.978515625,1728.87060546875
2023-10-02 00:23:00+00:00,27963.701171875,1728.4989013671875
2023-10-02 00:24:00+00:00,27943.154296875,1727.41845703125
2023-10-02 00:25:00+00:00,27915.46875,1726.051025390625
2023-10-02 00:26:00+00:00,27922.927734375,1726.7347412109375
2023-10-02 00:27:00+00:00,27927.591796875,1727.7730712890625
2023-10-02 00:28:00+00:00,27955.638671875,1728.9283447265625
2023-10-02 00:29:00+00:00,27954.68359375,1728.75927734375
2023-10-02 00:30:00+00:00,27952.974609375,1728.7899169921875
2023-10-02 00:31:00+00:00,27956.57421875,1729.0201416015625
2023-10-02 00:32:00+00:00,27950.21875,1728.287353515625
2023-10-02 00:33:00+00:00,27939.69921875,1727.2017822265625
2023-10-02 00:34:00+00:00,27925.595703125,1726.27294921875
2023-10-02 00:35:00+00:00,27919.158203125,1725.9012451171875
2023-10-02 00:36:00+00:00,27918.333984375,1725.802978515625
2023-10-02 00:37:00+00:00,27915.751953125,1726.40478515625
2023-10-02 00:38:00+00:00,27914.07421875,1726.143798828125
2023-10-02 00:39:00+00:00,27915.095703125,1726.1004638671875
2023-10-02 00:40:00+00:00,27904.25390625,1724.8961181640625
2023-10-02 00:41:00+00:00,27925.0546875,1725.70703125
2023-10-02 00:42:00+00:00,27910.400390625,1724.661865234375
2023-10-02 00:43:00+00:00,27912.677734375,1724.608642578125
2023-10-02 00:44:00+00:00,27925.31640625,1725.776123046875
2023-10-02 00:45:00+00:00,27966.505859375,1728.4150390625
2023-10-02 00:46:00+00:00,27968.09765625,1728.276611328125
2023-10-02 00:47:00+00:00,27969.333984375,1728.1976318359375
2023-10-02 00:48:00+00:00,27973.736328125,1728.2435302734375
2023-10-02 00:49:00+00:00,27968.767578125,1727.963623046875
2023-10-02 00:50:00+00:00,27958.81640625,1726.803466796875
2023-10-02 00:51:00+00:00,27958.390625,1726.9261474609375
2023-10-02 00:52:00+00:00,27945.890625,1726.25390625
2023-10-02 00:53:00+00:00,27916.388671875,1722.270263671875
2023-10-02 00:54:00+00:00,27914.93359375,1722.7259521484375
2023-10-02 00:55:00+00:00,27932.505859375,1724.201171875
2023-10-02 00:56:00+00:00,27936.919921875,1724.3406982421875
2023-10-02 00:57:00+00:00,27938.080078125,1724.1788330078125
2023-10-02 00:58:00+00:00,27943.458984375,1724.3360595703125
2023-10-02 00:59:00+00:00,27936.154296875,1724.0592041015625
2023-10-02 01:00:00+00:00,27936.640625,1724.1201171875
2023-10-02 01:01:00+00:00,27939.470703125,1724.527099609375
2023-10-02 01:02:00+00:00,27938.00390625,1724.507080078125
2023-10-02 01:03:00+00:00,27949.46875,1725.370849609375
2023-10-02 01:04:00+00:00,27955.828125,1725.50732421875
2023-10-02 01:05:00+00:00,27958.232421875,1725.3795166015625
2023-10-02 01:06:00+00:00,27956.748046875,1725.3079833984375
2023-10-02 01:07:00+00:00,27962.27734375,1726.0245361328125
2023-10-02 01:08:00+00:00,27956.287109375,1725.801513671875
2023-10-02 01:09:00+00:00,27942.513671875,1724.90966796875
2023-10-02 01:10:00+00:00,27949.068359375,1725.849609375
2023-10-02 01:11:00+00:00,27944.607421875,1725.2689208984375
2023-10-02 01:12:00+00:00,27931.751953125,1724.1885986328125
2023-10-02 01:13:00+00:00,27915.04296875,1723.43310546875
2023-10-02 01:14:00+00:00,27904.275390625,1722.53125
2023-10-02 01:15:00+00:00,27866.390625,1720.1234130859375
2023-10-02 01:16:00+00:00,27857.298828125,1720.428955078125
2023-10-02 01:17:00+00:00,27844.759765625,1720.2073974609375
2023-10-02 01:18:00+00:00,27849.974609375,1720.5703125
2023-10-02 01:19:00+00:00,27870.416015625,1721.956787109375
2023-10-02 01:20:00+00:00,27872.642578125,1722.152099609375
2023-10-02 01:21:00+00:00,27872.240234375,1722.6451416015625
2023-10-02 01:22:00+00:00,27875.109375,1722.799560546875
2023-10-02 01:23:00+00:00,27863.3984375,1722.4638671875
2023-10-02 01:24:00+00:00,27845.2421875,1721.677734375
2023-10-02 01:25:00+00:00,27847.4453125,1722.098388671875
2023-10-02 01:26:00+00:00,27837.6875,1721.3521728515625
2023-10-02 01:27:00+00:00,27844.884765625,1721.830810546875
2023-10-02 01:28:00+00:00,27848.8671875,1722.2373046875
2023-10-02 01:29:00+00:00,27848.212890625,1722.058837890625
2023-10-02 01:30:00+00:00,27845.314453125,1721.9356689453125
2023-10-02 01:31:00+00:00,27852.953125,1722.1409912109375
2023-10-02 01:32:00+00:00,27868.404296875,1723.045654296875
2023-10-02 01:33:00+00:00,27856.365234375,1722.285400390625
2023-10-02 01:34:00+00:00,27867.767578125,1723.083984375
2023-10-02 01:35:00+00:00,27876.625,1723.935302734375
2023-10-02 01:36:00+00:00,27870.0703125,1723.3585205078125
2023-10-02 01:37:00+00:00,27876.587890625,1723.750244140625
2023-10-02 01:38:00+00:00,27885.19140625,1724.1544189453125
2023-10-02 01:39:00+00:00,27879.81640625,1723.4715576171875
2023-10-02 01:40:00+00:00,27875.33984375,1723.208251953125
2023-10-02 01:41:00+00:00,27879.416015625,1723.179931640625
2023-10-02 01:42:00+00:00,27897.7890625,1724.26611328125
2023-10-02 01:43:00+00:00,27890.72265625,1723.91650390625
2023-10-02 01:44:00+00:00,27896.64453125,1724.3140869140625
2023-10-02 01:45:00+00:00,27901.5859375,1724.5770263671875
2023-10-02 01:46:00+00:00,27906.35546875,1724.7821044921875
2023-10-02 01:47:00+00:00,27895.9140625,1723.9669189453125
2023-10-02 01:48:00+00:00,27896.2421875,1724.3218994140625
2023-10-02 01:49:00+00:00,27895.560546875,1724.4810791015625
2023-10-02 01:50:00+00:00,27898.921875,1724.4989013671875
2023-10-02 01:51:00+00:00,27910.880859375,1725.0322265625
2023-10-02 01:52:00+00:00,27913.318359375,1725.103759765625
2023-10-02 01:53:00+00:00,27911.529296875,1724.6578369140625
2023-10-02 01:54:00+00:00,27918.021484375,1725.3369140625
2023-10-02 01:55:00+00:00,27904.794921875,1724.839111328125
2023-10-02 01:56:00+00:00,27904.43359375,1724.9775390625
2023-10-02 01:57:00+00:00,27913.068359375,1725.573486328125
2023-10-02 01:58:00+00:00,27920.048828125,1725.9737548828125
2023-10-02 01:59:00+00:00,27919.294921875,1725.8961181640625
2023-10-02 02:00:00+00:00,27920.888671875,1725.898193359375
2023-10-02 02:01:00+00:00,27922.29296875,1725.6807861328125
2023-10-02 02:02:00+00:00,27919.3359375,1726.00244140625
2023-10-02 02:03:00+00:00,27915.4921875,1725.7044677734375
2023-10-02 02:04:00+00:00,27922.671875,1725.9393310546875
2023-10-02 02:05:00+00:00,27926.373046875,1725.8046875
2023-10-02 02:06:00+00:00,27932.232421875,1725.6978759765625
2023-10-02 02:07:00+00:00,27939.421875,1725.5264892578125
2023-10-02 02:08:00+00:00,27940.294921875,1725.5146484375
2023-10-02 02:09:00+00:00,27939.80078125,1725.4439697265625
2023-10-02 02:10:00+00:00,27938.97265625,1724.955810546875
2023-10-02 02:11:00+00:00,27948.958984375,1726.7222900390625
2023-10-02 02:12:00+00:00,27950.869140625,1726.881103515625
2023-10-02 02:13:00+00:00,27949.87890625,1726.6893310546875
2023-10-02 02:14:00+00:00,27948.583984375,1726.7056884765625
2023-10-02 02:15:00+00:00,27948.619140625,1726.63427734375
2023-10-02 02:16:00+00:00,27956.25390625,1726.8712158203125
2023-10-02 02:17:00+00:00,27951.771484375,1726.593994140625
2023-10-02 02:18:00+00:00,27959.912109375,1726.7049560546875
2023-10-02 02:19:00+00:00,27967.3671875,1727.07568359375
2023-10-02 02:20:00+00:00,27966.509765625,1726.7010498046875
2023-10-02 02:21:00+00:00,27970.30859375,1726.8514404296875
2023-10-02 02:22:00+00:00,27968.6875,1726.4510498046875
2023-10-02 02:23:00+00:00,27968.404296875,1726.1290283203125
2023-10-02 02:24:00+00:00,27970.712890625,1726.35009765625
2023-10-02 02:25:00+00:00,27974.970703125,1726.4417724609375
2023-10-02 02:26:00+00:00,27979.6171875,1726.67822265625
2023-10-02 02:27:00+00:00,27980.05859375,1726.6759033203125
2023-10-02 02:28:00+00:00,27982.619140625,1726.7725830078125
2023-10-02 02:29:00+00:00,27984.1328125,1726.8131103515625
2023-10-02 02:30:00+00:00,27977.12890625,1726.4383544921875
2023-10-02 02:31:00+00:00,27980.810546875,1726.2891845703125
2023-10-02 02:32:00+00:00,27981.890625,1726.2418212890625
2023-10-02 02:33:00+00:00,27983.83984375,1726.2017822265625
2023-10-02 02:34:00+00:00,27987.431640625,1726.5228271484375
2023-10-02 02:35:00+00:00,27986.765625,1726.416748046875
2023-10-02 02:36:00+00:00,27992.86328125,1726.556396484375
2023-10-02 02:37:00+00:00,27998.544921875,1726.9716796875
2023-10-02 02:38:00+00:00,27996.078125,1726.6861572265625
2023-10-02 02:39:00+00:00,27980.876953125,1725.9609375
2023-10-02 02:40:00+00:00,27981.02734375,1726.07763671875
2023-10-02 02:41:00+00:00,27981.8359375,1725.8753662109375
2023-10-02 02:42:00+00:00,27974.84375,1725.4903564453125
2023-10-02 02:43:00+00:00,27982.5,1726.234130859375
2023-10-02 02:44:00+00:00,27975.521484375,1726.2362060546875
2023-10-02 02:45:00+00:00,27975.115234375,1726.51513671875
2023-10-02 02:46:00+00:00,27978.72265625,1726.618408203125
2023-10-02 02:47:00+00:00,27985.6171875,1726.9100341796875
2023-10-02 02:48:00+00:00,27988.33203125,1726.924560546875
2023-10-02 02:49:00+00:00,27986.626953125,1726.996337890625
2023-10-02 02:50:00+00:00,27991.75390625,1728.3729248046875
2023-10-02 02:51:00+00:00,27999.998046875,1728.6046142578125
2023-10-02 02:52:00+00:00,27997.3046875,1728.1492919921875
2023-10-02 02:53:00+00:00,27998.55859375,1727.9560546875
2023-10-02 02:54:00+00:00,28001.859375,1727.7593994140625
2023-10-02 02:55:00+00:00,27997.9921875,1727.56787109375
2023-10-02 02:56:00+00:00,28000.267578125,1727.8582763671875
2023-10-02 02:57:00+00:00,27993.95703125,1727.4110107421875
2023-10-02 02:58:00+00:00,27989.326171875,1726.64013671875
2023-10-02 02:59:00+00:00,27990.68359375,1726.9893798828125
2023-10-02 03:00:00+00:00,27990.0078125,1727.2430419921875
2023-10-02 03:01:00+00:00,27997.59765625,1727.75732421875
2023-10-02 03:02:00+00:00,27992.251953125,1727.2371826171875
2023-10-02 03:03:00+00:00,27993.88671875,1727.2969970703125
2023-10-02 03:04:00+00:00,27993.197265625,1727.1920166015625
2023-10-02 03:05:00+00:00,27996.388671875,1727.238037109375
2023-10-02 03:06:00+00:00,28000.701171875,1727.7962646484375
2023-10-02 03:07:00+00:00,28003.353515625,1727.95703125
2023-10-02 03:08:00+00:00,27999.5625,1727.5814208984375
2023-10-02 03:09:00+00:00,27976.634765625,1726.7642822265625
2023-10-02 03:10:00+00:00,27977.44921875,1727.057373046875
2023-10-02 03:11:00+00:00,27980.267578125,1727.215576171875
2023-10-02 03:12:00+00:00,27984.3359375,1727.4317626953125
2023-10-02 03:13:00+00:00,27982.341796875,1727.2567138671875
2023-10-02 03:14:00+00:00,27982.01953125,1727.253173828125
2023-10-02 03:15:00+00:00,27974.443359375,1726.8203125
2023-10-02 03:16:00+00:00,27966.82421875,1726.0797119140625
2023-10-02 03:17:00+00:00,27987.775390625,1727.5982666015625
2023-10-02 03:18:00+00:00,27987.9453125,1727.5616455078125
2023-10-02 03:19:00+00:00,27993.38671875,1727.9188232421875
2023-10-02 03:20:00+00:00,27994.41796875,1728.120849609375
2023-10-02 03:21:00+00:00,27993.447265625,1727.978271484375
2023-10-02 03:22:00+00:00,27991.80859375,1727.9410400390625
2023-10-02 03:23:00+00:00,27980.171875,1726.828857421875
2023-10-02 03:24:00+00:00,27974.65234375,1726.8941650390625
2023-10-02 03:25:00+00:00,27980.74609375,1727.379638671875
2023-10-02 03:26:00+00:00,27981.55078125,1727.4427490234375
2023-10-02 03:27:00+00:00,27983.279296875,1727.6746826171875
2023-10-02 03:28:00+00:00,27988.91015625,1727.9830322265625
2023-10-02 03:29:00+00:00,27988.294921875,1727.96826171875
2023-10-02 03:30:00+00:00,27989.900390625,1728.06787109375
2023-10-02 03:31:00+00:00,27992.115234375,1728.12353515625
2023-10-02 03:33:00+00:00,28018.015625,1728.74267578125
2023-10-02 03:34:00+00:00,28012.8515625,1728.10205078125
2023-10-02 03:35:00+00:00,28010.705078125,1727.405517578125
2023-10-02 03:36:00+00:00,28012.859375,1727.2958984375
2023-10-02 03:37:00+00:00,28004.189453125,1726.890625
2023-10-02 03:38:00+00:00,28000.76953125,1726.87109375
2023-10-02 03:39:00+00:00,27996.615234375,1726.8851318359375
2023-10-02 03:40:00+00:00,27989.1796875,1726.49365234375
2023-10-02 03:41:00+00:00,28002.283203125,1726.9144287109375
2023-10-02 03:42:00+00:00,28015.193359375,1727.357666015625
2023-10-02 03:43:00+00:00,28014.8203125,1726.9185791015625
2023-10-02 03:44:00+00:00,28021.5234375,1727.03759765625
2023-10-02 03:45:00+00:00,28143.666015625,1731.330810546875
2023-10-02 03:46:00+00:00,28081.349609375,1727.19775390625
2023-10-02 03:47:00+00:00,28063.501953125,1726.5159912109375
2023-10-02 03:48:00+00:00,28055.111328125,1726.872314453125
2023-10-02 03:49:00+00:00,28060.435546875,1727.7293701171875
2023-10-02 03:50:00+00:00,28056.201171875,1727.1807861328125
2023-10-02 03:51:00+00:00,28053.6171875,1727.294189453125
2023-10-02 03:52:00+00:00,28055.353515625,1727.3878173828125
2023-10-02 03:53:00+00:00,28066.6171875,1728.046875
2023-10-02 03:54:00+00:00,28060.5703125,1727.597412109375
2023-10-02 03:55:00+00:00,28064.5234375,1727.7335205078125
2023-10-02 03:56:00+00:00,28117.3046875,1729.710205078125
2023-10-02 03:57:00+00:00,28110.6484375,1729.2193603515625
2023-10-02 03:58:00+00:00,28106.86328125,1728.980712890625
2023-10-02 03:59:00+00:00,28103.494140625,1728.8443603515625
2023-10-02 04:00:00+00:00,28125.1328125,1729.4747314453125
2023-10-02 04:01:00+00:00,28126.869140625,1729.476318359375
2023-10-02 04:02:00+00:00,28125.6015625,1729.374267578125
2023-10-02 04:03:00+00:00,28144.611328125,1729.984130859375
2023-10-02 04:04:00+00:00,28134.609375,1729.284912109375
2023-10-02 04:05:00+00:00,28145.302734375,1729.8958740234375
2023-10-02 04:06:00+00:00,28126.205078125,1729.19482421875
2023-10-02 04:07:00+00:00,28112.94140625,1728.6978759765625
2023-10-02 04:08:00+00:00,28105.15625,1728.2447509765625
2023-10-02 04:09:00+00:00,28095.82421875,1727.9532470703125
2023-10-02 04:10:00+00:00,28084.837890625,1727.3895263671875
2023-10-02 04:11:00+00:00,28104.80078125,1728.025634765625
2023-10-02 04:12:00+00:00,28101.701171875,1728.1226806640625
2023-10-02 04:13:00+00:00,28094.4140625,1727.8568115234375
2023-10-02 04:14:00+00:00,28085.548828125,1727.85009765625
2023-10-02 04:15:00+00:00,28083.873046875,1727.753662109375
2023-10-02 04:16:00+00:00,28086.103515625,1727.84228515625
2023-10-02 04:17:00+00:00,28078.328125,1727.3974609375
2023-10-02 04:18:00+00:00,28069.755859375,1727.33544921875
2023-10-02 04:19:00+00:00,28066.677734375,1727.398193359375
2023-10-02 04:20:00+00:00,28064.013671875,1727.1890869140625
2023-10-02 04:21:00+00:00,28065.833984375,1727.3560791015625
2023-10-02 04:22:00+00:00,28059.515625,1727.1129150390625
2023-10-02 04:23:00+00:00,28063.791015625,1727.0330810546875
2023-10-02 04:24:00+00:00,28063.45703125,1727.1114501953125
2023-10-02 04:25:00+00:00,28060.03515625,1726.6317138671875
2023-10-02 04:26:00+00:00,28062.06640625,1726.662109375
2023-10-02 04:27:00+00:00,28063.634765625,1726.80029296875
2023-10-02 04:28:00+00:00,28064.0625,1726.828369140625
2023-10-02 04:29:00+00:00,28060.31640625,1726.6119384765625
2023-10-02 04:30:00+00:00,28056.966796875,1726.5076904296875
2023-10-02 04:31:00+00:00,28037.013671875,1725.9676513671875
2023-10-02 04:32:00+00:00,28044.544921875,1726.369140625
2023-10-02 04:33:00+00:00,28042.828125,1726.3680419921875
2023-10-02 04:34:00+00:00,28046.77734375,1726.290771484375
2023-10-02 04:35:00+00:00,28043.765625,1726.14599609375
2023-10-02 04:36:00+00:00,28064.619140625,1726.73583984375
2023-10-02 04:37:00+00:00,28058.2890625,1726.3294677734375
2023-10-02 04:38:00+00:00,28051.841796875,1726.14599609375
2023-10-02 04:39:00+00:00,28047.056640625,1726.087890625
2023-10-02 04:40:00+00:00,28050.83203125,1726.3619384765625
2023-10-02 04:41:00+00:00,28055.603515625,1726.3988037109375
2023-10-02 04:42:00+00:00,28050.98046875,1726.154541015625
2023-10-02 04:43:00+00:00,28044.763671875,1725.61083984375
2023-10-02 04:44:00+00:00,28050.6640625,1725.5953369140625
2023-10-02 04:45:00+00:00,28049.84765625,1725.453369140625
2023-10-02 04:46:00+00:00,28050.119140625,1725.4305419921875
2023-10-02 04:47:00+00:00,28067.470703125,1726.3232421875
2023-10-02 04:48:00+00:00,28056.58203125,1725.5296630859375
2023-10-02 04:49:00+00:00,28054.61328125,1725.54248046875
2023-10-02 04:50:00+00:00,28049.482421875,1725.395751953125
2023-10-02 04:51:00+00:00,28057.427734375,1726.2120361328125
2023-10-02 04:52:00+00:00,28058.55859375,1726.0941162109375
2023-10-02 04:53:00+00:00,28063.91015625,1726.175048828125
2023-10-02 04:54:00+00:00,28077.986328125,1726.79833984375
2023-10-02 04:55:00+00:00,28079.806640625,1726.849609375
2023-10-02 04:56:00+00:00,28074.560546875,1726.804443359375
2023-10-02 04:57:00+00:00,28083.884765625,1727.4051513671875
2023-10-02 04:58:00+00:00,28073.162109375,1726.844482421875
2023-10-02 04:59:00+00:00,28071.54296875,1726.5565185546875
2023-10-02 05:00:00+00:00,28073.669921875,1726.605712890625
2023-10-02 05:01:00+00:00,28073.57421875,1726.692138671875
2023-10-02 05:02:00+00:00,28068.796875,1726.5164794921875
2023-10-02 05:03:00+00:00,28065.861328125,1726.33203125
2023-10-02 05:04:00+00:00,28067.025390625,1726.3065185546875
2023-10-02 05:05:00+00:00,28073.31640625,1726.5511474609375
2023-10-02 05:06:00+00:00,28068.126953125,1725.955078125
2023-10-02 05:07:00+00:00,28065.021484375,1725.9278564453125
2023-10-02 05:08:00+00:00,28059.552734375,1725.666748046875
2023-10-02 05:09:00+00:00,28059.12890625,1725.6151123046875
2023-10-02 05:10:00+00:00,28060.703125,1725.82568359375
2023-10-02 05:11:00+00:00,28058.47265625,1725.8192138671875
2023-10-02 05:12:00+00:00,28055.822265625,1725.9368896484375
2023-10-02 05:13:00+00:00,28064.171875,1726.36962890625
2023-10-02 05:14:00+00:00,28062.8828125,1726.45556640625
2023-10-02 05:15:00+00:00,28060.71875,1726.1524658203125
2023-10-02 05:16:00+00:00,28065.203125,1726.68408203125
2023-10-02 05:17:00+00:00,28069.65625,1727.2110595703125
2023-10-02 05:18:00+00:00,28069.58984375,1727.24169921875
2023-10-02 05:19:00+00:00,28071.033203125,1727.5267333984375
2023-10-02 05:20:00+00:00,28073.2578125,1727.6524658203125
2023-10-02 05:21:00+00:00,28070.7734375,1727.5338134765625
2023-10-02 05:22:00+00:00,28080.3125,1728.123291015625
2023-10-02 05:23:00+00:00,28098.01171875,1728.5411376953125
2023-10-02 05:24:00+00:00,28106.541015625,1728.95166015625
2023-10-02 05:25:00+00:00,28098.578125,1728.6912841796875
2023-10-02 05:26:00+00:00,28096.388671875,1728.5950927734375
2023-10-02 05:27:00+00:00,28096.529296875,1728.697998046875
2023-10-02 05:28:00+00:00,28096.564453125,1728.6934814453125
2023-10-02 05:29:00+00:00,28097.3515625,1728.6063232421875
2023-10-02 05:30:00+00:00,28107.111328125,1728.77978515625
2023-10-02 05:31:00+00:00,28096.892578125,1727.5853271484375
2023-10-02 05:32:00+00:00,28080.41015625,1726.37939453125
2023-10-02 05:33:00+00:00,28069.212890625,1725.506591796875
2023-10-02 05:34:00+00:00,28057.814453125,1724.4381103515625
2023-10-02 05:35:00+00:00,28050.69140625,1723.988037109375
2023-10-02 05:36:00+00:00,28041.529296875,1723.3255615234375
2023-10-02 05:37:00+00:00,28052.2109375,1724.1239013671875
2023-10-02 05:38:00+00:00,28061.177734375,1724.219970703125
2023-10-02 05:39:00+00:00,28052.044921875,1723.5601806640625
2023-10-02 05:40:00+00:00,28035.166015625,1722.309326171875
2023-10-02 05:41:00+00:00,28036.779296875,1722.4520263671875
2023-10-02 05:42:00+00:00,28038.046875,1722.5015869140625
2023-10-02 05:43:00+00:00,27962.87890625,1715.9693603515625
2023-10-02 05:44:00+00:00,27991.85546875,1718.179931640625
2023-10-02 05:45:00+00:00,27982.232421875,1717.869140625
2023-10-02 05:46:00+00:00,28009.580078125,1719.401123046875
2023-10-02 05:47:00+00:00,28004.1875,1719.5498046875
2023-10-02 05:48:00+00:00,27990.36328125,1718.3839111328125
2023-10-02 05:49:00+00:00,27989.857421875,1718.442138671875
2023-10-02 05:50:00+00:00,27971.20703125,1716.9814453125
2023-10-02 05:51:00+00:00,27960.009765625,1716.651123046875
2023-10-02 05:52:00+00:00,27979.984375,1717.6727294921875
2023-10-02 05:53:00+00:00,27973.833984375,1717.3548583984375
2023-10-02 05:54:00+00:00,27973.46875,1717.484375
2023-10-02 05:55:00+00:00,27979.96484375,1717.908447265625
2023-10-02 05:56:00+00:00,27986.05078125,1718.0537109375
2023-10-02 05:57:00+00:00,27984.0078125,1717.931884765625
2023-10-02 05:58:00+00:00,27996.763671875,1718.860107421875
2023-10-02 05:59:00+00:00,27993.572265625,1719.0654296875
2023-10-02 06:00:00+00:00,27987.7265625,1718.521728515625
2023-10-02 06:01:00+00:00,27980.015625,1718.0994873046875
2023-10-02 06:02:00+00:00,27988.69921875,1718.499267578125
2023-10-02 06:03:00+00:00,27986.462890625,1718.3011474609375
